UniqueCourseSectionId,StudentId,FailureRisk,InProgressGrade,FinalGrade,Absences,Comments,SentToStudent,ReferForAssistance
course1,5097333,,,,,,0,0
course1,5097333,,,,,,0,0
course1,5097334,,,,,,0,0
course1,5097334,,,,,,0,0
course1,5097335,,,,,,0,0
course1,5097335,,,,,,0,0
course1,5097337,,,,,,0,0
course1,5097337,,,,,,0,0
course1,5097338,,,,,,0,0
course1,5097338,,,,,,0,0
course1,5097339,,,,,,0,0
course1,5097339,,,,,,0,0
course1,5097340,High,B,,1,test,1,0
course1,5097340,High,B,,1,test,1,0
course1,5097341,,,,,,0,0
course1,5097341,,,,,,0,0
course1,5097342,,,,,,0,0
course1,5097342,,,,,,0,0
course1,5097344,High,B,,1,test,1,0
course1,5097344,High,B,,1,test,1,0
course1,5097345,,,,,,0,0
course1,5097345,,,,,,0,0
course1,5097346,,,,,,0,0
course1,5097346,,,,,,0,0
course1,5097347,,,,,,0,0
course1,5097347,,,,,,0,0
course1,5097348,High,B,,1,test,1,0
course1,5097348,High,B,,1,test,1,0
course1,5097350,,,,,,0,0
course1,5097350,,,,,,0,0
course1,5097351,,,,,,0,0
course1,5097351,,,,,,0,0
course1,5097352,,,,,,0,0
course1,5097352,,,,,,0,0
course1,5097353,,,,,,0,0
course1,5097353,,,,,,0,0
course1,5097354,High,B,,1,test,0,0
course1,5097354,High,B,,1,test,0,0
course1,5097355,,,,,,0,0
course1,5097355,,,,,,0,0
course1,5097356,,,,,,0,0
course1,5097356,,,,,,0,0
course1,5097357,,,,,,0,0
course1,5097357,,,,,,0,0
course1,5097358,,,,,,0,0
course1,5097358,,,,,,0,0
course1,5097359,High,B,,1,test,1,0
course1,5097359,High,B,,1,test,0,0
course1,5097360,,,,,,0,0
course1,5097360,,,,,,0,0
course1,5097361,,,,,,0,0
course1,5097361,,,,,,0,0
course1,5097362,,,,,,0,0
course1,5097362,,,,,,0,0
course1,5097363,,,,,,0,0
course1,5097363,,,,,,0,0
course1,5097364,,,,,,0,0
course1,5097364,,,,,,0,0
course1,5097365,,,,,,0,0
course1,5097365,,,,,,0,0
course1,5097366,,,,,,0,0
course1,5097366,,,,,,0,0
course1,5097367,,,,,,0,0
course1,5097367,,,,,,0,0
course1,5097369,,,,,,0,0
course1,5097369,,,,,,0,0
course1,5097370,,,,,,0,0
course1,5097370,,,,,,0,0
course1,5097371,High,B,,1,test,1,0
course1,5097371,High,B,,1,test,0,0
course1,5097372,High,B,,1,test,1,0
course1,5097372,High,B,,1,test,1,0
course1,5097373,,,,,,0,0
course1,5097373,,,,,,0,0
course1,5097374,,,,,,0,0
course1,5097374,,,,,,0,0
course1,5097375,,,,,,0,0
course1,5097375,,,,,,0,0
course1,5097376,Low,,,,,0,0
course1,5097376,Low,,,,,0,0
course1,5097376,High,B,,1,test,0,0
course1,5097377,,,,,,0,0
course1,5097377,,,,,,0,0
course1,5097378,,,,,,0,0
course1,5097378,,,,,,0,0
course1,5097379,,,,,,0,0
course1,5097379,,,,,,0,0
course1,5097380,,,,,,0,0
course1,5097380,,,,,,0,0
course1,5097381,,,,,,0,0
course1,5097381,,,,,,0,0
course1,5097382,,,,,,0,0
course1,5097382,,,,,,0,0
course1,5097383,High,B,,1,test,0,0
course1,5097383,High,B,,1,test,0,0
course1,5097384,,,,,,0,0
course1,5097384,,,,,,0,0
course1,5097385,,,,,,0,0
course1,5097385,,,,,,0,0
course1,5097386,,,,,,0,0
course1,5097386,,,,,,0,0
course1,5097387,,,,,,0,0
course1,5097387,,,,,,0,0
course1,5097388,,,,,,0,0
course1,5097388,,,,,,0,0
course1,5097389,High,B,,1,test,1,0
course1,5097389,High,B,,1,test,0,0
course1,5097390,,,,,,0,0
course1,5097390,,,,,,0,0
course1,5097391,,,,,,0,0
course1,5097391,,,,,,0,0
course1,5097392,High,B,,1,test,1,0
course1,5097392,High,B,,1,test,1,0
course1,5097393,,,,,,0,0
course1,5097393,,,,,,0,0
course1,5097394,,,,,,0,0
course1,5097394,,,,,,0,0
course1,5097395,,,,,,0,0
course1,5097395,,,,,,0,0
course1,5097397,,,,,,0,0
course1,5097397,,,,,,0,0
course1,5097398,,,,,,0,0
course1,5097398,,,,,,0,0
course1,5097399,,,,,,0,0
course1,5097399,,,,,,0,0
course1,5097400,,,,,,0,0
course1,5097400,,,,,,0,0
course1,5097401,,,,,,0,0
course1,5097401,,,,,,0,0
course1,5097402,,,,,,0,0
course1,5097402,,,,,,0,0
course1,5097403,,,,,,0,0
course1,5097403,,,,,,0,0
course1,5097404,,,,,,0,0
course1,5097404,,,,,,0,0
course1,5097405,,,,,,0,0
course1,5097405,,,,,,0,0
course1,5097406,,,,,,0,0
course1,5097406,,,,,,0,0
course1,5097408,,,,,,0,0
course1,5097408,,,,,,0,0
course1,5097409,High,B,,1,test,1,0
course1,5097409,High,B,,1,test,0,0
course1,5097410,High,B,,1,test,1,0
course1,5097410,High,B,,1,test,1,0
course1,5097410,High,B,,1,test,0,0
course1,5097411,,,,,,0,0
course1,5097411,,,,,,0,0
course1,5097412,,,,,,0,0
course1,5097412,,,,,,0,0
course1,5097413,,,,,,0,0
course1,5097413,,,,,,0,0
course1,5097414,High,B,,1,test,1,0
course1,5097414,High,B,,1,test,1,0
course1,5097415,,,,,,0,0
course1,5097415,,,,,,0,0
course1,5097416,,,,,,0,0
course1,5097416,,,,,,0,0
course1,5097418,High,B,,1,test,1,0
course1,5097418,High,B,,1,test,1,0
course1,5097418,High,B,,1,test,0,0
course1,5097419,High,B,,1,test,1,0
course1,5097419,High,B,,1,test,1,0
course1,5097419,High,B,,1,test,0,0
course1,5097420,,,,,,0,0
course1,5097420,,,,,,0,0
course1,5097421,,,,,,0,0
course1,5097421,,,,,,0,0
course1,5097422,,,,,,0,0
course1,5097422,,,,,,0,0
course1,5097423,High,B,,1,test,1,0
course1,5097423,High,B,,1,test,1,0
course1,5097423,High,B,,1,test,0,0
course1,5097424,,,,,,0,0
course1,5097424,,,,,,0,0
course1,5097425,,,,,,0,0
course1,5097425,,,,,,0,0
course1,5097427,,,,,,0,0
course1,5097427,,,,,,0,0
course1,5097428,,,,,,0,0
course1,5097428,,,,,,0,0
course1,5097429,,,,,,0,0
course1,5097429,,,,,,0,0
course1,5097430,,,,,,0,0
course1,5097430,,,,,,0,0
course1,5097431,,,,,,0,0
course1,5097431,,,,,,0,0
course1,5097432,High,B,,1,test,0,0
course1,5097432,High,B,,1,test,0,0
course1,5097433,,,,,,0,0
course1,5097433,,,,,,0,0
course1,5097434,High,B,,1,test,1,0
course1,5097434,High,B,,1,test,1,0
course1,5097435,High,B,,1,test,1,0
course1,5097435,High,B,,1,test,0,0
course1,5097436,,,,,,0,0
course1,5097436,,,,,,0,0
course1,5097438,,,,,,0,0
course1,5097438,,,,,,0,0
course1,5097439,,,,,,0,0
course1,5097439,,,,,,0,0
course1,5097440,,,,,,0,0
course1,5097440,,,,,,0,0
course1,5097441,,,,,,0,0
course1,5097441,,,,,,0,0
course1,5097442,High,B,,1,test,1,0
course1,5097442,High,B,,1,test,1,0
course1,5097442,High,B,,1,test,0,0
course1,5097443,,,,,,0,0
course1,5097443,,,,,,0,0
course1,5097445,High,B,,1,test,1,0
course1,5097445,High,B,,1,test,1,0
course1,5097446,,,,,,0,0
course1,5097446,,,,,,0,0
course1,5097447,,,,,,0,0
course1,5097447,,,,,,0,0
course1,5097448,,,,,,0,0
course1,5097448,High,B,,1,test,0,0
course1,5097449,,,,,,0,0
course1,5097449,,,,,,0,0
course1,5097450,,,,,,0,0
course1,5097450,,,,,,0,0
course1,5097451,,,,,,0,0
course1,5097451,,,,,,0,0
course1,5097452,,,,,,0,0
course1,5097452,,,,,,0,0
course1,5097453,High,B,,1,test,1,0
course1,5097453,High,B,,1,test,1,0
course1,5097453,High,B,,1,test,0,0
course1,5097455,,,,,,0,0
course1,5097455,,,,,,0,0
course1,5097456,High,B,,1,test,1,0
course1,5097456,High,B,,1,test,1,0
course1,5097457,,,,,,0,0
course1,5097457,,,,,,0,0
course1,5097458,,,,,,0,0
course1,5097458,,,,,,0,0
course1,5097459,,,,,,0,0
course1,5097459,,,,,,0,0
course1,5097460,,,,,,0,0
course1,5097460,,,,,,0,0
course1,5097461,,,,,,0,0
course1,5097461,,,,,,0,0
course1,5097462,High,B,,1,test,1,0
course1,5097462,High,B,,1,test,1,0
course1,5097462,High,B,,1,test,0,0
course1,5097463,,,,,,0,0
course1,5097463,,,,,,0,0
course1,5097464,,,,,,0,0
course1,5097464,,,,,,0,0
course1,5097465,,,,,,0,0
course1,5097465,,,,,,0,0
course1,5097466,,,,,,0,0
course1,5097466,,,,,,0,0
course1,5097467,,,,,,0,0
course1,5097467,,,,,,0,0
course1,5097468,,,,,,0,0
course1,5097468,,,,,,0,0
course1,5097469,,,,,,0,0
course1,5097469,,,,,,0,0
course1,5097470,,,,,,0,0
course1,5097470,,,,,,0,0
course1,5097471,,,,,,0,0
course1,5097471,,,,,,0,0
course1,5097472,High,B,,1,test,0,0
course1,5097472,High,B,,1,test,0,0
course1,5097473,,,,,,0,0
course1,5097473,,,,,,0,0
course1,5097474,,,,,,0,0
course1,5097474,,,,,,0,0
course1,5097475,,,,,,0,0
course1,5097475,,,,,,0,0
course1,5097476,High,B,,1,test,1,0
course1,5097476,High,B,,1,test,1,0
course1,5097477,,,,,,0,0
course1,5097477,,,,,,0,0
course1,5097478,High,B,,1,test,1,0
course1,5097478,High,B,,1,test,1,0
course1,5097479,,,,,,0,0
course1,5097479,,,,,,0,0
course1,5097480,,,,,,0,0
course1,5097480,,,,,,0,0
course1,5097481,,,,,,0,0
course1,5097481,,,,,,0,0
course1,5097482,,,,,,0,0
course1,5097482,,,,,,0,0
course1,5097483,,,,,,0,0
course1,5097483,,,,,,0,0
course1,5097484,,,,,,0,0
course1,5097484,,,,,,0,0
course1,5097485,,,,,,0,0
course1,5097485,,,,,,0,0
course1,5097486,High,B,,1,test,0,0
course1,5097486,High,B,,1,test,0,0
course1,5097487,,,,,,0,0
course1,5097487,,,,,,0,0
course1,5097488,,,,,,0,0
course1,5097488,,,,,,0,0
course1,5097491,,,,,,0,0
course1,5097491,,,,,,0,0
course1,5097492,,,,,,0,0
course1,5097492,,,,,,0,0
course1,5097493,,,,,,0,0
course1,5097493,,,,,,0,0
course1,5097494,,,,,,0,0
course1,5097494,,,,,,0,0
course1,5097495,,,,,,0,0
course1,5097495,,,,,,0,0
course1,5097496,,,,,,0,0
course1,5097496,,,,,,0,0
course1,5097497,,,,,,0,0
course1,5097497,,,,,,0,0
course1,5097498,,,,,,0,0
course1,5097498,,,,,,0,0
course1,5097499,,,,,,0,0
course1,5097499,,,,,,0,0
course1,5097500,,,,,,0,0
course1,5097500,,,,,,0,0
course1,5097501,,,,,,0,0
course1,5097501,,,,,,0,0
course1,5097502,High,B,,1,test,1,0
course1,5097502,High,B,,1,test,0,0
course1,5097503,High,B,,1,test,1,0
course1,5097503,High,B,,1,test,1,0
course1,5097504,High,B,,1,test,1,0
course1,5097504,High,B,,1,test,1,0
course1,5097505,,,,,,0,0
course1,5097505,,,,,,0,0
course1,5097506,,,,,,0,0
course1,5097506,,,,,,0,0
course1,5097507,Low,,,,,0,0
course1,5097507,Low,,,,,0,0
course1,5097507,High,B,,1,test,0,0
course1,5097509,,,,,,0,0
course1,5097509,,,,,,0,0
course1,5097510,,,,,,0,0
course1,5097510,,,,,,0,0
course1,5097511,,,,,,0,0
course1,5097511,,,,,,0,0
course1,5097512,,,,,,0,0
course1,5097512,,,,,,0,0
course1,5097513,,,,,,0,0
course1,5097513,,,,,,0,0
course1,5097514,,,,,,0,0
course1,5097514,,,,,,0,0
course1,5097515,,,,,,0,0
course1,5097515,High,B,,1,test,0,0
course1,5097516,High,B,,1,test,1,0
course1,5097516,High,B,,1,test,0,0
course1,5097517,,,,,,0,0
course1,5097517,,,,,,0,0
course1,5097518,,,,,,0,0
course1,5097518,,,,,,0,0
course1,5097519,,,,,,0,0
course1,5097519,,,,,,0,0
course1,5097520,,,,,,0,0
course1,5097520,,,,,,0,0
course1,5097521,High,B,,1,test,1,0
course1,5097521,High,B,,1,test,1,0
course1,5097521,High,B,,1,test,0,0
course1,5097522,,,,,,0,0
course1,5097522,,,,,,0,0
course1,5097523,,,,,,0,0
course1,5097523,High,B,,1,test,0,0
course1,5097524,,,,,,0,0
course1,5097524,,,,,,0,0
course1,5097525,,,,,,0,0
course1,5097525,,,,,,0,0
course1,5097526,,,,,,0,0
course1,5097526,,,,,,0,0
course1,5097527,,,,,,0,0
course1,5097527,,,,,,0,0
course1,5097528,High,B,,1,test,1,0
course1,5097528,High,B,,1,test,1,0
course1,5097528,High,B,,1,test,0,0
course1,5097529,High,B,,1,test,0,0
course1,5097529,High,B,,1,test,0,0
course1,5097531,,,,,,0,0
course1,5097531,,,,,,0,0
course1,5097533,,,,,,0,0
course1,5097533,,,,,,0,0
course1,5097534,,,,,,0,0
course1,5097534,,,,,,0,0
course1,5097535,,,,,,0,0
course1,5097535,,,,,,0,0
course1,5097536,,,,,,0,0
course1,5097536,,,,,,0,0
course1,5097537,,,,,,0,0
course1,5097537,,,,,,0,0
course1,5097538,,,,,,0,0
course1,5097538,,,,,,0,0
course1,5097539,,,,,,0,0
course1,5097539,,,,,,0,0
course1,5097540,,,,,,0,0
course1,5097540,,,,,,0,0
course1,5097541,High,B,,1,test,0,0
course1,5097541,High,B,,1,test,0,0
course1,5097542,,,,,,0,0
course1,5097542,,,,,,0,0
course1,5097543,,,,,,0,0
course1,5097543,,,,,,0,0
course1,5097544,,,,,,0,0
course1,5097544,,,,,,0,0
course1,5097546,,,,,,0,0
course1,5097546,,,,,,0,0
course1,5097547,,,,,,0,0
course1,5097547,,,,,,0,0
course1,5097548,,,,,,0,0
course1,5097548,,,,,,0,0
course1,5097549,High,B,,1,test,0,0
course1,5097549,High,B,,1,test,0,0
course1,5097550,,,,,,0,0
course1,5097550,,,,,,0,0
course1,5097551,,,,,,0,0
course1,5097551,,,,,,0,0
course1,5097552,,,,,,0,0
course1,5097552,,,,,,0,0
course1,5097553,,,,,,0,0
course1,5097553,,,,,,0,0
course1,5097554,,,,,,0,0
course1,5097554,,,,,,0,0
course1,5097555,,,,,,0,0
course1,5097555,,,,,,0,0
course1,5097556,,,,,,0,0
course1,5097556,,,,,,0,0
course1,5097558,,,,,,0,0
course1,5097558,,,,,,0,0
course1,5097559,High,B,,1,test,1,0
course1,5097559,High,B,,1,test,1,0
course1,5097559,High,B,,1,test,0,0
course1,5097560,,,,,,0,0
course1,5097560,,,,,,0,0
course1,5097561,,,,,,0,0
course1,5097561,,,,,,0,0
course1,5097562,,,,,,0,0
course1,5097562,,,,,,0,0
course1,5097563,,,,,,0,0
course1,5097563,,,,,,0,0
course1,5097564,High,B,,1,test,1,0
course1,5097564,High,B,,1,test,0,0
course1,5097565,,,,,,0,0
course1,5097565,,,,,,0,0
course1,5097566,,,,,,0,0
course1,5097566,,,,,,0,0
course1,5097567,,,,,,0,0
course1,5097567,,,,,,0,0
course1,5097568,,,,,,0,0
course1,5097568,,,,,,0,0
course1,5097569,,,,,,0,0
course1,5097569,,,,,,0,0
course1,5097570,,,,,,0,0
course1,5097570,,,,,,0,0
course1,5097571,,,,,,0,0
course1,5097571,,,,,,0,0
course1,5097572,,,,,,0,0
course1,5097572,,,,,,0,0
course1,5097573,,,,,,0,0
course1,5097573,,,,,,0,0
course1,5097574,,,,,,0,0
course1,5097574,,,,,,0,0
course1,5097576,,,,,,0,0
course1,5097576,,,,,,0,0
course1,5097577,High,B,,1,test,1,0
course1,5097577,High,B,,1,test,1,0
course1,5097577,High,B,,1,test,0,0
course1,5097579,High,B,,1,test,1,0
course1,5097579,High,B,,1,test,0,0
course1,5097580,,,,,,0,0
course1,5097580,,,,,,0,0
course1,5097581,,,,,,0,0
course1,5097581,,,,,,0,0
course1,5097582,High,B,,1,test,1,0
course1,5097582,High,B,,1,test,0,0
course1,5097583,,,,,,0,0
course1,5097583,,,,,,0,0
course1,5097584,,,,,,0,0
course1,5097584,,,,,,0,0
course1,5097585,,,,,,0,0
course1,5097585,,,,,,0,0
course1,5097586,,,,,,0,0
course1,5097586,,,,,,0,0
course1,5097587,Low,,,,,0,0
course1,5097587,Low,,,,,0,0
course1,5097587,High,B,,1,test,0,0
course1,5097588,,,,,,0,0
course1,5097588,,,,,,0,0
course1,5097589,Low,,,,,0,0
course1,5097589,Low,,,,,0,0
course1,5097589,High,B,,1,test,0,0
course1,5097590,,,,,,0,0
course1,5097590,,,,,,0,0
course1,5097591,High,B,,1,test,1,0
course1,5097591,High,B,,1,test,1,0
course1,5097591,High,B,,1,test,0,0
course1,5097592,,,,,,0,0
course1,5097592,,,,,,0,0
course1,5097593,,,,,,0,0
course1,5097593,,,,,,0,0
course1,5097594,,,,,,0,0
course1,5097594,,,,,,0,0
course1,5097596,High,B,,1,test,0,0
course1,5097596,High,B,,1,test,0,0
course1,5097597,High,B,,1,test,1,0
course1,5097597,High,B,,1,test,1,0
course1,5097598,High,B,,1,test,0,0
course1,5097598,High,B,,1,test,0,0
course1,5097599,,,,,,0,0
course1,5097599,,,,,,0,0
course1,5097600,,,,,,0,0
course1,5097600,,,,,,0,0
course1,5097601,,,,,,0,0
course1,5097601,,,,,,0,0
course1,5097602,High,B,,1,test,0,0
course1,5097602,High,B,,1,test,0,0
course1,5097604,,,,,,0,0
course1,5097604,,,,,,0,0
course1,5097605,,,,,,0,0
course1,5097605,,,,,,0,0
course1,5097606,,,,,,0,0
course1,5097606,,,,,,0,0
course1,5097607,,,,,,0,0
course1,5097607,,,,,,0,0
course1,5097608,,,,,,0,0
course1,5097608,,,,,,0,0
course1,5097609,,,,,,0,0
course1,5097609,,,,,,0,0
course1,5097610,,,,,,0,0
course1,5097610,,,,,,0,0
course1,5097611,,,,,,0,0
course1,5097611,,,,,,0,0
course1,5097612,,,,,,0,0
course1,5097612,,,,,,0,0
course1,5097613,High,B,,1,test,1,0
course1,5097613,High,B,,1,test,1,0
course1,5097614,High,B,,1,test,1,0
course1,5097614,High,B,,1,test,1,0
course1,5097614,High,B,,1,test,0,0
course1,5097615,,,,,,0,0
course1,5097615,,,,,,0,0
course1,5097616,High,B,,1,test,1,0
course1,5097616,High,B,,1,test,0,0
course1,5097617,High,B,,1,test,1,0
course1,5097617,High,B,,1,test,1,0
course1,5097618,High,B,,1,test,1,0
course1,5097618,High,B,,1,test,0,0
course1,5097619,,,,,,0,0
course1,5097619,,,,,,0,0
course1,5097620,,,,,,0,0
course1,5097620,,,,,,0,0
course1,5097621,,,,,,0,0
course1,5097621,,,,,,0,0
course1,5097622,High,B,,1,test,1,0
course1,5097622,High,B,,1,test,1,0
course1,5097623,,,,,,0,0
course1,5097623,,,,,,0,0
course1,5097624,High,B,,1,test,1,0
course1,5097624,High,B,,1,test,1,0
course1,5097625,,,,,,0,0
course1,5097625,,,,,,0,0
course1,5097626,,,,,,0,0
course1,5097626,,,,,,0,0
course1,5097627,,,,,,0,0
course1,5097627,,,,,,0,0
course1,5097628,High,B,,1,test,0,0
course1,5097628,High,B,,1,test,0,0
course1,5097629,,,,,,0,0
course1,5097629,,,,,,0,0
course1,5097630,,,,,,0,0
course1,5097630,,,,,,0,0
course1,5097631,,,,,,0,0
course1,5097631,,,,,,0,0
course1,5097632,,,,,,0,0
course1,5097632,,,,,,0,0
course1,5097633,,,,,,0,0
course1,5097633,,,,,,0,0
course1,5097634,,,,,,0,0
course1,5097634,,,,,,0,0
course1,5097635,,,,,,0,0
course1,5097635,,,,,,0,0
course1,5097636,,,,,,0,0
course1,5097636,,,,,,0,0
course1,5097637,,,,,,0,0
course1,5097637,,,,,,0,0
course1,5097638,,,,,,0,0
course1,5097638,,,,,,0,0
course1,5097639,,,,,,0,0
course1,5097639,,,,,,0,0
course1,5097641,,,,,,0,0
course1,5097641,,,,,,0,0
course1,5097642,,,,,,0,0
course1,5097642,,,,,,0,0
course1,5097643,High,B,,1,test,1,0
course1,5097643,High,B,,1,test,1,0
course1,5097644,,,,,,0,0
course1,5097644,,,,,,0,0
course1,5097645,High,B,,1,test,1,0
course1,5097645,High,B,,1,test,1,0
course1,5097646,,,,,,0,0
course1,5097646,,,,,,0,0
course1,5097647,,,,,,0,0
course1,5097647,,,,,,0,0
course1,5097649,High,B,,1,test,1,0
course1,5097649,High,B,,1,test,1,0
course1,5097650,,,,,,0,0
course1,5097650,,,,,,0,0
course1,5097651,,,,,,0,0
course1,5097651,,,,,,0,0
course1,5097653,,,,,,0,0
course1,5097653,,,,,,0,0
course1,5097654,,,,,,0,0
course1,5097654,,,,,,0,0
course1,5097655,,,,,,0,0
course1,5097655,,,,,,0,0
course1,5097656,,,,,,0,0
course1,5097656,,,,,,0,0
course1,5097657,,,,,,0,0
course1,5097657,,,,,,0,0
course1,5097658,,,,,,0,0
course1,5097658,,,,,,0,0
course1,5097659,,,,,,0,0
course1,5097659,,,,,,0,0
course1,5097660,,,,,,0,0
course1,5097660,,,,,,0,0
course1,5097661,,,,,,0,0
course1,5097661,,,,,,0,0
course1,5097662,,,,,,0,0
course1,5097662,,,,,,0,0
course1,5097663,,,,,,0,0
course1,5097663,,,,,,0,0
course1,5097664,,,,,,0,0
course1,5097664,,,,,,0,0
course1,5097665,Low,,,,,0,0
course1,5097665,Low,,,,,0,0
course1,5097665,High,B,,1,test,0,0
course1,5097667,,,,,,0,0
course1,5097667,,,,,,0,0
course1,5097668,,,,,,0,0
course1,5097668,,,,,,0,0
course1,5097670,,,,,,0,0
course1,5097670,,,,,,0,0
course1,5097671,,,,,,0,0
course1,5097671,,,,,,0,0
course1,5097672,,,,,,0,0
course1,5097672,,,,,,0,0
course1,5097673,,,,,,0,0
course1,5097673,,,,,,0,0
course1,5097674,,,,,,0,0
course1,5097674,,,,,,0,0
course1,5097675,,,,,,0,0
course1,5097675,,,,,,0,0
course1,5097676,,,,,,0,0
course1,5097676,,,,,,0,0
course1,5097677,High,B,,1,test,1,0
course1,5097677,High,B,,1,test,1,0
course1,5097677,High,B,,1,test,0,0
course1,5097678,,,,,,0,0
course1,5097678,,,,,,0,0
course1,5097679,,,,,,0,0
course1,5097679,,,,,,0,0
course1,5097680,,,,,,0,0
course1,5097680,,,,,,0,0
course1,5097681,,,,,,0,0
course1,5097681,,,,,,0,0
course1,5097684,,,,,,0,0
course1,5097684,,,,,,0,0
course1,5097685,,,,,,0,0
course1,5097685,,,,,,0,0
course1,5097686,,,,,,0,0
course1,5097686,,,,,,0,0
course1,5097687,High,B,,1,test,1,0
course1,5097687,High,B,,1,test,1,0
course1,5097688,,,,,,0,0
course1,5097688,,,,,,0,0
course1,5097689,,,,,,0,0
course1,5097689,,,,,,0,0
course1,5097690,,,,,,0,0
course1,5097690,,,,,,0,0
course1,5097691,High,B,,1,test,0,0
course1,5097691,High,B,,1,test,0,0
course1,5097692,,,,,,0,0
course1,5097692,,,,,,0,0
course1,5097693,,,,,,0,0
course1,5097693,,,,,,0,0
course1,5097694,,,,,,0,0
course1,5097694,,,,,,0,0
course1,5097696,,,,,,0,0
course1,5097696,,,,,,0,0
course1,5097697,,,,,,0,0
course1,5097697,,,,,,0,0
course1,5097698,,,,,,0,0
course1,5097698,,,,,,0,0
course1,5097699,,,,,,0,0
course1,5097699,,,,,,0,0
course1,5097700,High,B,,1,test,1,0
course1,5097700,High,B,,1,test,1,0
course1,5097701,,,,,,0,0
course1,5097701,,,,,,0,0
course1,5097702,,,,,,0,0
course1,5097702,,,,,,0,0
course1,5097703,,,,,,0,0
course1,5097703,,,,,,0,0
course1,5097704,,,,,,0,0
course1,5097704,,,,,,0,0
course1,5097705,,,,,,0,0
course1,5097705,,,,,,0,0
course1,5097707,,,,,,0,0
course1,5097707,,,,,,0,0
course1,5097708,,,,,,0,0
course1,5097708,,,,,,0,0
course1,5097709,,,,,,0,0
course1,5097709,,,,,,0,0
course1,5097710,,,,,,0,0
course1,5097710,,,,,,0,0
course1,5097712,,,,,,0,0
course1,5097712,,,,,,0,0
course1,5097713,,,,,,0,0
course1,5097713,,,,,,0,0
course1,5097714,,,,,,0,0
course1,5097714,,,,,,0,0
course1,5097715,,,,,,0,0
course1,5097715,,,,,,0,0
course1,5097716,,,,,,0,0
course1,5097716,,,,,,0,0
course1,5097717,,,,,,0,0
course1,5097717,,,,,,0,0
course1,5097718,,,,,,0,0
course1,5097718,,,,,,0,0
course1,5097719,,,,,,0,0
course1,5097719,,,,,,0,0
course1,5097721,,,,,,0,0
course1,5097721,,,,,,0,0
course1,5097722,,,,,,0,0
course1,5097722,,,,,,0,0
course1,5097723,,,,,,0,0
course1,5097723,,,,,,0,0
course1,5097724,,,,,,0,0
course1,5097724,,,,,,0,0
course1,5097725,,,,,,0,0
course1,5097725,,,,,,0,0
course1,5097726,,,,,,0,0
course1,5097726,,,,,,0,0
course1,5097727,,,,,,0,0
course1,5097727,,,,,,0,0
course1,5097728,High,B,,1,test,1,0
course1,5097728,High,B,,1,test,1,0
course1,5097729,,,,,,0,0
course1,5097729,,,,,,0,0
course1,5097730,High,B,,1,test,1,0
course1,5097730,High,B,,1,test,0,0
course1,5097731,,,,,,0,0
course1,5097731,,,,,,0,0
course1,5097732,High,B,,1,test,1,0
course1,5097732,High,B,,1,test,1,0
course1,5097733,,,,,,0,0
course1,5097733,,,,,,0,0
course1,5097734,,,,,,0,0
course1,5097734,,,,,,0,0
course1,5097735,,,,,,0,0
course1,5097735,,,,,,0,0
course1,5097736,,,,,,0,0
course1,5097736,,,,,,0,0
course1,5097737,High,B,,1,test,0,0
course1,5097737,High,B,,1,test,0,0
course1,5097738,,,,,,0,0
course1,5097738,,,,,,0,0
course1,5097739,,,,,,0,0
course1,5097739,,,,,,0,0
course1,5097740,,,,,,0,0
course1,5097740,,,,,,0,0
course1,5097741,,,,,,0,0
course1,5097741,,,,,,0,0
course1,5097742,,,,,,0,0
course1,5097742,,,,,,0,0
course1,5097743,,,,,,0,0
course1,5097743,,,,,,0,0
course1,5097744,,,,,,0,0
course1,5097744,,,,,,0,0
course1,5097745,,,,,,0,0
course1,5097745,,,,,,0,0
course1,5097746,,,,,,0,0
course1,5097746,,,,,,0,0
course1,5097747,,,,,,0,0
course1,5097747,,,,,,0,0
course1,5097748,High,B,,1,test,1,0
course1,5097748,High,B,,1,test,1,0
course1,5097749,,,,,,0,0
course1,5097749,,,,,,0,0
course1,5097750,,,,,,0,0
course1,5097750,,,,,,0,0
course1,5097751,,,,,,0,0
course1,5097751,,,,,,0,0
course1,5097752,,,,,,0,0
course1,5097752,,,,,,0,0
course1,5097753,,,,,,0,0
course1,5097753,,,,,,0,0
course1,5097754,,,,,,0,0
course1,5097754,,,,,,0,0
course1,5097755,High,B,,1,test,1,0
course1,5097755,High,B,,1,test,0,0
course1,5097756,,,,,,0,0
course1,5097756,,,,,,0,0
course1,5097757,,,,,,0,0
course1,5097757,,,,,,0,0
course1,5097758,,,,,,0,0
course1,5097758,,,,,,0,0
course1,5097759,High,B,,1,test,1,0
course1,5097759,High,B,,1,test,1,0
course1,5097760,,,,,,0,0
course1,5097760,,,,,,0,0
course1,5097761,,,,,,0,0
course1,5097761,,,,,,0,0
course1,5097762,,,,,,0,0
course1,5097762,,,,,,0,0
course1,5097764,,,,,,0,0
course1,5097764,,,,,,0,0
course1,5097765,,,,,,0,0
course1,5097765,,,,,,0,0
course1,5097766,,,,,,0,0
course1,5097766,,,,,,0,0
course1,5097767,,,,,,0,0
course1,5097767,,,,,,0,0
course1,5097768,High,B,,1,test,1,0
course1,5097768,High,B,,1,test,0,0
course1,5097769,High,B,,1,test,1,0
course1,5097769,High,B,,1,test,1,0
course1,5097770,High,B,,1,test,1,0
course1,5097770,High,B,,1,test,1,0
course1,5097771,High,B,,1,test,1,0
